House Number,Street,First Name,Surname,Age,Relationship to Head of House,Marital Status,Gender,Occupation,Infirmity,Religion
10,St.Luke Locks,Rhys,Hobbs,47,Head,Single,Male,Community development worker,None,Christian
26,Willis Avenue,Ruth,Thomas,47,Head,Single,Female,"Scientist, forensic",None,Christian
45,Willis Avenue,Naomi,Fox,47,Head,Single,Female,Actor,None,Christian
87,Willis Avenue,Ian,Coles,47,Head,Divorced,Male,Sport and exercise psychologist,None,Catholic
125,Willis Avenue,Pauline,Arnold,47,Head,Divorced,Female,Company secretary,None,None
137,Willis Avenue,Colin,Hodgson,47,Husband,Married,Male,Acupuncturist,Blind,Christian
160,Willis Avenue,Wendy,Holland,47,Head,Married,Female,"Chemist, analytical",None,Catholic
211,Willis Avenue,Ashley,Elliott,47,Husband,Married,Male,Counselling psychologist,None,None
227,Willis Avenue,Anthony,Stone,47,Head,Single,Male,Water engineer,None,None
17,Woods Courts,Dylan,Powell,47,Lodger,Single,Male,Estate agent,None,Catholic
19,Woods Courts,Julia,Dennis,47,None,Single,Female,Patent examiner,None,Methodist
31,Roberts Drives,Christine,Bailey,47,Head,Single,Female,Astronomer,None,Methodist
7,Taurus Garden,Amber,Whittaker,47,Head,Single,Female,"Accountant, chartered management",None,None
85,Iqbal Shoals,Conor,Miller,47,Head,Single,Male,Archaeologist,None,Christian
152,Iqbal Shoals,Lynda,Hartley,47,None,Single,Female,"Geneticist, molecular",None,Christian
22,Hunters Parkway,Beth,Glover,47,Partner,Single,Female,"Production assistant, television",None,Christian
4,Bank Burg,Amy,Thornton,47,None,Single,Female,English as a foreign language teacher,None,Christian
4,Reynolds Highway,Leslie,Andrews,47,Head,Married,Male,Electronics engineer,None,None
26,Reynolds Highway,Gordon,Nolan,47,Partner,Single,Male,Unemployed,None,None
37,Reynolds Highway,Janet,Mason,47,None,Single,Female,Publishing copy,None,Christian
2,ExcaliburBells Dam,Raymond,Jones,47,Husband,Married,Male,"Journalist, broadcasting",None,Catholic
1,Bishop Obervatory,Nigel,Greenwood,47,Lodger,Single,Male,Naval architect,None,None
1,Smith Barn,Sian,Ball,47,Head,Single,Female,Unemployed,None,Christian
16,Rhubarb Drive,Bethany,Hancock,48,Head,Married,Female,Unemployed,None,Methodist
19,Rhubarb Drive,Lydia,Newman,48,Daughter,Single,Female,Medical technical officer,None,None
26,Rhubarb Drive,Jeremy,Dawson,48,Partner,Single,Male,Printmaker,None,None
27,Moran Mission,Cameron,Phillips,48,Head,Divorced,Male,Unemployed,None,Methodist
13,Laurelline Street,Amanda,Hughes,48,Head,Divorced,Female,Unemployed,None,Christian
39,Wallis Rapids,Neil,Clements,48,Head,Single,Male,Warden/ranger,None,Muslim
69,Wallis Rapids,Edward,Morris,48,None,Single,Male,Microbiologist,None,Methodist
74,Wallis Rapids,Lawrence,Robertson,48,Husband,Married,Male,Trade union research officer,None,None
13,West Lane,Russell,Warren-Howell,48,Husband,Married,Male,Sales promotion account executive,None,Christian
28,Testamentrigg Road,Frances,Parkinson,48,Head,Divorced,Female,Unemployed,None,Catholic
7,Pisces Road,Jean,Evans,48,Head,Single,Female,Stage manager,None,None
5,Winterbarrier Street,Sara,Smith,48,Head,Married,Female,"Geneticist, molecular",None,Christian
36,Protectoratearch Road,Paul,Thomson,48,Head,Widowed,Male,"Scientist, research (physical sciences)",None,Catholic
10,Squirrel Plains,Cameron,Brennan,48,Son,Divorced,Male,"Nurse, children's",None,Christian
26,Richardson Street,Bethany,Marshall,48,Head,Divorced,Female,Oceanographer,None,None
65,Richardson Street,Norman,Rose,48,None,Married,Male,Academic librarian,None,Catholic
103,Richardson Street,Julia,Taylor,48,Wife,Married,Female,Hydrologist,None,None
117,Richardson Street,Leon,Begum,48,Partner,Single,Male,"Lecturer, further education",None,Christian
45,Cancer Lane,Lynne,Gill,48,Head,Single,Female,Unemployed,None,Muslim
27,Armagh Crescent,Heather,Cook,48,Head,Married,Female,Speech and language therapist,None,Methodist
27,Armagh Crescent,Alexander,Cook,48,Husband,Married,Male,Radio producer,None,Methodist
33,Armagh Crescent,Iain,Bibi,48,Husband,Married,Male,Chartered management accountant,None,None
19,Mitchell Loaf,Molly,Watson,48,Wife,Married,Female,"Administrator, local government",None,Christian
18,Tiger Point,Katherine,Middleton,48,Head,Married,Female,Exercise physiologist,None,Catholic
12,Mill Drive,Callum,Wilkinson,48,Husband,Married,Male,Unemployed,None,Methodist
4,Wright Common,Nicholas,Stewart,48,Head,Single,Male,"Civil engineer, consulting",None,None
8,Love Square,Garry,Harding,48,Husband,Married,Male,Broadcast engineer,None,Christian
10,Love Square,Beverley,Henry,48,None,Single,Female,Local government officer,None,None
6,Chelmsfordshot Street,Alison,Doyle,48,None,Single,Female,"Civil engineer, contracting",None,None
19,Chelmsfordshot Street,Toby,Thomas,48,Head,Single,Male,Unemployed,None,Christian
24,Chelmsfordshot Street,Jeremy,Harrison,48,Partner,Single,Male,Arboriculturist,None,None
10,Orchard Crescent,Tracy,Simpson,48,Wife,Married,Female,Product/process development scientist,None,None
34,Orchard Crescent,Norman,Russell,48,Head,Single,Male,Engineering geologist,None,None
47,Orchard Crescent,Leonard,Shah,48,Cousin,Single,Male,Unemployed,None,None
20,Anvil Crescent,Andrea,Price,48,Head,Married,Female,"Nurse, children's",None,Methodist
28,Anvil Crescent,Graeme,Shaw,48,Husband,Married,Male,Trading standards officer,None,Catholic
2,Farthing Avenue,Vanessa,Hall,48,Head,Married,Female,Armed forces logistics/support/administrative officer,None,None
25,Coin Street,Trevor,O'Sullivan,48,Lodger,Single,Male,Learning mentor,None,Catholic
35,Coin Street,Shirley,Bryant,48,Partner,Single,Female,Licensed conveyancer,None,Christian
11,Green Squares,Lydia,Preston,48,Head,Single,Female,Unemployed,None,Christian
15,Green Squares,Emma,Fuller,48,Daughter,Divorced,Female,Environmental education officer,None,None
32,Green Squares,Leonard,Brown,48,Husband,Married,Male,Trade mark attorney,None,Catholic
35,Green Squares,Lydia,Powell,48,Head,Divorced,Female,IT trainer,None,Christian
42,Green Squares,Emily,Roberts,48,Head,Married,Female,Cytogeneticist,None,Catholic
45,Green Squares,Jacqueline,Williamson,48,None,Single,Female,Operational investment banker,None,Catholic
52,Green Squares,Terry,Hussain,48,None,Single,Male,Midwife,None,Catholic
61,Green Squares,Julia,Potts,48,Head,Married,Female,Architectural technologist,None,None
96,Green Squares,Debra,Smith,48,Head,Married,Female,Politician's assistant,None,None
118,Green Squares,Natasha,Jones-Cooper,48,Head,Married,Female,Musician,None,None
130,Green Squares,Rhys,Harrison,48,Husband,Married,Male,Financial planner,None,None
140,Green Squares,Keith,Craig,48,Head,Married,Male,Retail buyer,None,Catholic
148,Green Squares,Carolyn,Quinn,48,None,Single,Female,"Accountant, chartered management",None,Catholic
196,Green Squares,Jeffrey,Daniels,48,None,Divorced,Male,Public house manager,None,Christian
206,Green Squares,Cameron,Robinson,48,Husband,Married,Male,Probation officer,None,Christian
16,Martin Path,Heather,Murray,48,Head,Single,Female,Environmental manager,None,Christian
16,Martin Path,Leon,Read,48,Partner,Single,Male,Land/geomatics surveyor,None,Christian
20,Martin Path,Kim,Lee,48,Head,Married,Female,Unemployed,None,None
3,Apricot Rapids,Lynn,Stevens,48,Head,Married,Female,"Geologist, engineering",None,None
15,Kelly Shoals,Graeme,Forster,48,Head,Single,Male,Furniture conservator/restorer,None,None
33,Taurus Lodge,Christine,Owen,48,Head,Married,Female,"Administrator, education",None,Catholic
1,London Avenue,Shirley,Day,48,Head,Single,Female,"Horticulturist, commercial",None,Christian
7,Egbert Key,Luke,Kelly,48,Husband,Married,Male,TEFL teacher,None,Muslim
14,CherryChestnut Street,Chelsea,Pearce,48,Head,Married,Female,"Geologist, wellsite",None,Christian
40,CherryChestnut Street,Lee,Miles,48,Lodger,Single,Male,Retail merchandiser,None,Jewish
15,Rhubarb Tunnel,Leslie,Potter,48,Head,Married,Male,Data processing manager,None,None
28,Rhubarb Tunnel,Harry,Wilson,48,Head,Single,Male,Unemployed,None,Methodist
31,Rhubarb Tunnel,Victor,Bowen,48,Husband,Married,Male,Science writer,None,None
35,Rhubarb Tunnel,Shannon,Whitehead,48,Partner,Single,Female,"Education officer, environmental",None,Christian
46,Rhubarb Tunnel,Pamela,Clark,48,Head,Single,Female,"Accountant, chartered management",None,None
6,Brightonshot Lane,Kieran,Clayton,48,Head,Single,Male,Agricultural consultant,None,Bahai
36,Brightonshot Lane,Kate,Saunders,48,Partner,Single,Female,Customer service manager,None,None
1,Marsh Lights,Chloe,Smith,48,Head,Single,Female,Community development worker,None,None
7,Marsh Lights,Simon,Harvey,48,Head,Single,Male,Sub,None,Catholic
15,Marsh Lights,Thomas,Brown,48,Husband,Married,Male,Company secretary,None,Methodist
31,Marsh Lights,Shannon,Baker,48,Head,Married,Female,"Restaurant manager, fast food",None,Christian
31,Marsh Lights,Damian,Baker,48,Husband,Married,Male,"Scientist, physiological",None,None
2,Silver Road,Sam,Anderson,48,Husband,Married,Male,General practice doctor,None,Christian
22,Arthur Street,Lucy,Lyons,48,Head,Married,Female,"Scientist, marine",None,Methodist
22,Arthur Street,Roger,Lyons,48,Husband,Married,Male,Press sub,None,Methodist
4,Kelly Dale,Leslie,Duffy,48,Son,Divorced,Male,Pathologist,None,None
5,Kelly Dale,Rosemary,Parker,48,Head,Married,Female,Environmental education officer,None,None
6,Kelly Dale,Robert,Porter,48,Partner,Single,Male,IT consultant,None,None
4,Singh Plaza,Carole,Russell,48,Head,Divorced,Female,Patent examiner,None,Christian
10,Singh Plaza,Marcus,Jones,48,Head,Widowed,Male,"Programme researcher, broadcasting/film/video",None,Christian
12,Singh Plaza,Jodie,Bell,48,Head,Divorced,Female,"Sales professional, IT",None,None
36,Cook Plaza,Hayley,Whitehouse,48,Head,Married,Female,Mechanical engineer,None,Methodist
36,Cook Plaza,Graham,Whitehouse,48,Husband,Married,Male,Adult nurse,None,Methodist
37,Cook Plaza,Kerry,James,48,Head,Single,Female,Chief Strategy Officer,None,Catholic
49,Cook Plaza,Thomas,Greenwood,48,Head,Married,Male,"Scientist, product/process development",None,Catholic
50,Cook Plaza,Maureen,James,48,Head,Divorced,Female,"Therapist, art",None,Catholic
63,Cook Plaza,Linda,Bradshaw,48,Head,Married,Female,Tax adviser,None,Methodist
69,Cook Plaza,Stephanie,Ferguson,48,Head,Single,Female,Unemployed,None,None
74,Cook Plaza,Sylvia,Young,48,Head,Single,Female,"Librarian, academic",None,None
82,Cook Plaza,Leon,Armstrong,48,Husband,Married,Male,Unemployed,None,Christian
84,Cook Plaza,Yvonne,Hopkins,48,Head,Married,Female,Web designer,None,Catholic
90,Cook Plaza,Kayleigh,James,48,Head,Married,Female,"Surveyor, rural practice",None,Christian
91,Cook Plaza,Alexander,Burke,48,Partner,Single,Male,Jewellery designer,None,Christian
103,Cook Plaza,Bradley,Finch,48,Husband,Married,Male,Photographer,None,Catholic
132,Cook Plaza,Emily,Turner,48,Head,Divorced,Female,Unemployed,None,None
146,Cook Plaza,June,Sutton,48,Daughter,Single,Female,Environmental health practitioner,None,Christian
11,Brick Crescent,Mark,Walters,48,Husband,Married,Male,Database administrator,None,None
15,Brick Crescent,Hollie,Tomlinson,48,Head,Widowed,Female,Financial adviser,None,Christian
7,Beech Drive,Jeremy,Roberts,48,Husband,Married,Male,Speech and language therapist,None,None
7,Bank Street,Marie,Harvey,48,Head,Married,Female,Materials engineer,None,Christian
10,Bank Street,Derek,Sanders,48,Head,Single,Male,Copy,None,None
15,Bank Street,Darren,Hawkins,48,Husband,Married,Male,Unemployed,None,Christian
27,Bank Street,Jane,Elliott,48,Lodger,Divorced,Female,Hospital doctor,None,Christian
40,Bank Street,Maria,Wilson,48,Head,Single,Female,Agricultural consultant,None,Christian
4,Ford Oval,Dylan,Kaur,48,Partner,Single,Male,Tour manager,None,Christian
11,Ford Oval,Hayley,Harding,48,Lodger,Single,Female,Lexicographer,None,Christian
21,Ford Oval,Connor,Rees,48,Husband,Married,Male,Public house manager,None,None
33,Bath Drive,Francesca,Bennett,48,Wife,Married,Female,Armed forces technical officer,None,Christian
38,Bath Drive,Josh,Walters,48,None,Single,Male,"Scientist, research (physical sciences)",None,Christian
57,Bath Drive,Toby,Baker,48,Husband,Married,Male,"Designer, furniture",None,Christian
7,Daniels Green,Valerie,Mitchell,48,Head,Widowed,Female,Associate Professor,None,Pagan
10,Daniels Green,Nathan,Bennett,48,Husband,Married,Male,Biomedical scientist,None,None
18,Daniels Green,Brenda,Coates,48,Head,Married,Female,"Chemist, analytical",None,Catholic
18,Daniels Green,Eric,Coates,48,Husband,Married,Male,"Designer, multimedia",None,None
4,Duffy Hollow,Robert,Holden,48,Son,Single,Male,Dealer,None,None
12,Bailey Glen,Jean,Hilton,48,Head,Married,Female,"Teacher, secondary school",None,Christian
12,Bailey Glen,Cameron,Richards,48,Husband,Married,Male,Food technologist,None,Christian
41,McLean Street,Chelsea,Wright,48,Head,Single,Female,"Buyer, industrial",None,Christian
1,Conifer Drive,Olivia,Smith,48,Head,Divorced,Female,Hydrogeologist,None,Christian
3,Corporation Road,Karl,Herbert,48,Husband,Married,Male,"Production assistant, television",None,Methodist
11,St.Luke Locks,Geraldine,Foster,48,Head,Single,Female,Dramatherapist,None,None
11,Willis Avenue,Roger,Wells,48,Head,Single,Male,"Journalist, magazine",None,Christian
12,Willis Avenue,Stephanie,Kaur,48,Head,Single,Female,Physiological scientist,None,Christian
57,Willis Avenue,Irene,Jones,48,Head,Married,Female,Unemployed,None,Christian
57,Willis Avenue,Norman,Jones,48,Husband,Married,Male,"Teacher, primary school",None,Christian
62,Willis Avenue,Roy,Holland,48,Husband,Married,Male,Occupational hygienist,None,None
147,Willis Avenue,Julia,Pearson,48,Head,Single,Female,Water engineer,None,None
185,Willis Avenue,Rachael,Owen,48,Head,Single,Female,Surgeon,None,Christian
199,Willis Avenue,Mandy,Sutton,48,None,Single,Female,Maintenance engineer,None,None
222,Willis Avenue,Olivia,Weston,48,Head,Married,Female,IT trainer,None,Catholic
8,Roberts Drives,Tom,Robinson,48,Cousin,Single,Male,Research scientist (life sciences),None,None
25,Taurus Garden,Frank,Sykes,48,Husband,Married,Male,Armed forces operational officer,None,Christian
34,Taurus Garden,Timothy,Morris,48,Visitor,Single,Male,"Engineer, maintenance (IT)",None,None
38,Taurus Garden,Rachel,Ross,48,Head,Single,Female,Comptroller,None,Catholic
92,Iqbal Shoals,Abbie,Daniels,48,Head,Single,Female,Textile designer,None,Christian
109,Iqbal Shoals,Anna,Hill,48,Head,Single,Female,Tourism officer,None,Christian
127,Iqbal Shoals,Steven,Hewitt,48,Husband,Married,Male,"Nurse, mental health",None,None
139,Iqbal Shoals,Dawn,Waters,48,Head,Married,Female,Data processing manager,None,None
152,Iqbal Shoals,Kieran,Mahmood,48,Head,Single,Male,Senior tax professional/tax inspector,None,Catholic
4,Hunters Parkway,Pauline,Wood,48,Head,Divorced,Female,Unemployed,None,None
11,Hunters Parkway,Leah,Hilton,48,None,Single,Female,Emergency planning/management officer,None,None
12,Hunters Parkway,Russell,Williams,48,Head,Divorced,Male,Web designer,None,Jewish
2,Reynolds Highway,Ryan,Brown,48,Lodger,Single,Male,Unemployed,None,None
9,ExcaliburBells Dam,Sophie,Doyle-Hurst,48,Partner,Single, ,Music therapist,None,None
1,Bishop Obervatory,Craig,Bruce,48,Sibling,Single,Male,Unemployed,None,Christian
1,Rhubarb Drive,Bruce,Murphy,49,Partner,Single,Male,"Scientist, research (physical sciences)",None,Catholic
16,Rhubarb Drive,Denis,Hancock,49,Husband,Married,Male,"Geologist, wellsite",None,Methodist
33,Rhubarb Drive,Hayley,Hardy,49,Wife,Married,Female,Biomedical engineer,None,None
40,Rhubarb Drive,Rosemary,Scott,49,Lodger,Single,Female,Systems developer,None,None
3,Moran Mission,Michael,Reid,49,Head,Single,Male,Archivist,None,None
35,Moran Mission,Ashley,Robinson-Yates,49,Head,Married,Male,Dietitian,None,Catholic
3,Wallis Rapids,Lorraine,Smith,49,Lodger,Divorced,Female,Graphic designer,None,None
12,Wallis Rapids,Vanessa,Allen,49,Lodger,Single,Female,"Surveyor, commercial/residential",None,None
13,Wallis Rapids,Fiona,Porter,49,Head,Married,Female,Clothing/textile technologist,None,Catholic
35,Wallis Rapids,Molly,Francis,49,Wife,Married,Female,Government social research officer,None,None
38,Wallis Rapids,Denise,Young,49,Head,Married,Female,Product manager,None,Catholic
45,Wallis Rapids,Alan,Wade,49,Lodger,Single,Male,Structural engineer,None,None
51,Wallis Rapids,Carly,Kay,49,Lodger,Single,Female,"Surveyor, commercial/residential",None,None
51,Wallis Rapids,Ben,Hall,49,Lodger,Single,Male,Pensions consultant,None,Catholic
58,Wallis Rapids,Paul,Savage,49,Head,Single,Male,Broadcast engineer,None,Sikh
64,Wallis Rapids,Shane,Armstrong,49,None,Single,Male,"Teacher, English as a foreign language",None,Catholic
72,Wallis Rapids,Nicola,Turnbull,49,Head,Married,Female,"Research officer, trade union",None,None
31,Pisces Road,Jeffrey,Dixon,49,None,Single,Male,Professor Emeritus,None,None
33,Pisces Road,Pamela,Scott,49,Head,Married,Female,Chartered management accountant,None,None
1,Willis Springs,Shannon,Harrison,49,Lodger,Single,Female,Unemployed,None,Christian
20,Inner Street,Fiona,Atkinson,49,None,Single,Female,"Administrator, Civil Service",None,Methodist
10,Squirrel Plains,Oliver,Brennan,49,Son,Divorced,Male,Unemployed,None,None
13,Richardson Street,Paula,Patel,49,Head,Single,Female,Curator,None,None
36,Richardson Street,Darren,Morgan,49,Husband,Married,Male,Hospital doctor,None,None
114,Richardson Street,Dorothy,Thompson,49,Lodger,Single,Female,Museum/gallery conservator,None,None
3,Cancer Lane,Maureen,Wheeler,49,Head,Single,Female,Commercial art gallery manager,None,None
21,Cancer Lane,Donald,Wright,49,Husband,Married,Male,Actor,None,Catholic
24,Cancer Lane,Lynn,Rose,49,Partner,Single,Female,Volunteer coordinator,None,None
22,Armagh Crescent,Simon,Johnson,49,Partner,Single,Male,Hotel manager,None,None
37,Armagh Crescent,Jill,Bell,49,None,Single,Female,Environmental health practitioner,None,None
13,Mitchell Loaf,Eileen,Robinson,49,None,Single,Female,Unemployed,None,None
